Date,dsp_toxins_Mexilhão,asp_toxins_Mexilhão,psp_toxins_Mexilhão
2018-04-22,36.0,1.8,71.0
2018-04-29,36.0,1.8,71.0
2018-05-06,74.0,1.8,71.0
2018-05-13,36.0,1.8,71.0
2018-05-20,36.0,1.8,71.0
2018-05-27,87.0,1.8,71.0
2018-06-03,36.0,1.8,71.0
2018-06-10,36.0,1.8,71.0
2018-06-17,36.0,1.8,71.0
2018-06-24,36.0,1.8,71.0
2018-07-01,283.0,1.8,71.0
2018-07-08,301.0,1.8,71.0
2018-07-15,168.0,1.8,71.0
2018-07-22,267.0,1.8,71.0
2018-07-29,303.0,1.8,71.0
2018-08-05,199.0,1.8,71.0
2018-08-12,128.0,1.8,71.0
2018-08-19,,,71.0
2018-08-26,147.0,1.8,5.0
2018-09-02,100.0,1.8,71.0
2018-09-09,25.0,1.8,71.0
2018-09-16,35.0,1.8,71.0
2018-09-23,28.0,1.8,71.0
2018-09-30,36.0,1.8,71.0
2018-10-07,36.0,1.8,305.0
2018-10-14,36.0,1.8,93.0
2018-10-21,36.0,1.8,71.0
2018-10-28,36.0,1.8,71.0
2018-11-04,36.0,1.8,91.0
2018-11-11,36.0,1.8,71.0
2018-11-18,36.0,1.8,71.0
2018-11-25,36.0,1.8,71.0
2018-12-02,,,71.0
2018-12-09,36.0,1.8,71.0
2018-12-16,36.0,1.8,71.0
2018-12-23,36.0,1.8,71.0
2018-12-30,,,71.0
2019-01-06,36.0,1.8,71.0
2019-01-13,36.0,1.8,71.0
2019-01-20,36.0,1.8,71.0
2019-01-27,36.0,1.8,71.0
2019-02-03,36.0,1.8,71.0
2019-02-10,36.0,1.8,71.0
2019-02-17,36.0,1.8,71.0
2019-02-24,36.0,1.8,71.0
2019-03-03,36.0,1.8,71.0
2019-03-10,36.0,1.8,71.0
2019-03-17,36.0,1.8,71.0
2019-03-24,36.0,1.8,71.0
2019-03-31,36.0,1.8,71.0
2019-04-07,36.0,1.8,71.0
2019-04-14,36.0,1.8,71.0
2019-04-21,36.0,1.8,71.0
2019-04-28,,1.8,71.0
2019-05-05,36.0,1.8,71.0
2019-05-12,36.0,1.8,71.0
2019-05-19,77.0,1.8,71.0
2019-05-26,36.0,1.8,71.0
2019-06-02,36.0,1.8,71.0
2019-06-09,64.0,1.8,71.0
2019-06-16,82.0,1.8,71.0
2019-06-23,64.0,1.8,71.0
2019-06-30,74.0,1.8,71.0
2019-07-07,36.0,1.8,71.0
2019-07-14,67.0,1.8,71.0
2019-07-21,71.0,1.8,71.0
2019-07-28,163.0,1.8,71.0
2019-08-04,84.0,,71.0
2019-08-11,64.0,1.8,71.0
2019-08-18,92.0,1.8,71.0
2019-08-25,388.0,1.8,71.0
2019-09-01,189.0,1.8,71.0
2019-09-08,225.0,1.8,71.0
2019-09-15,317.0,1.8,71.0
2019-09-22,141.0,1.8,71.0
2019-09-29,36.0,1.8,71.0
2019-10-06,36.0,1.8,71.0
2019-10-13,36.0,1.8,71.0
2019-10-20,78.0,1.8,71.0
2019-10-27,202.0,1.8,71.0
2019-11-03,127.0,1.8,71.0
2019-11-10,139.0,1.8,71.0
2019-11-17,36.0,1.8,71.0
2019-11-24,36.0,1.8,71.0
2019-12-01,36.0,1.8,71.0
2019-12-08,36.0,1.8,71.0
2019-12-15,36.0,1.8,71.0
2019-12-22,36.0,1.8,71.0
2019-12-29,36.0,1.8,71.0
2020-01-05,,,71.0
2020-01-12,36.0,1.8,71.0
2020-01-19,36.0,1.8,71.0
2020-01-26,36.0,1.8,71.0
2020-02-02,56.0,1.8,71.0
2020-02-09,143.0,1.8,71.0
2020-02-16,72.0,1.8,71.0
2020-02-23,159.0,1.8,71.0
2020-03-01,,,71.0
2020-03-08,36.0,1.8,71.0
2020-03-15,65.0,1.8,71.0
2020-03-22,,,71.0
2020-03-29,63.0,1.8,71.0
2020-04-05,,,71.0
2020-04-12,36.0,1.8,71.0
2020-04-19,,,71.0
2020-04-26,36.0,1.8,71.0
2020-05-03,36.0,1.8,71.0
2020-05-10,36.0,1.8,71.0
2020-05-17,,,71.0
2020-05-24,,1.8,71.0
2020-05-31,36.0,1.8,71.0
2020-06-07,146.0,1.8,71.0
2020-06-14,321.0,1.8,71.0
2020-06-21,53.0,1.8,71.0
2020-06-28,42.0,1.8,71.0
2020-07-05,57.0,1.8,71.0
2020-07-12,36.0,1.8,71.0
2020-07-19,72.0,1.8,71.0
2020-07-26,82.0,1.8,71.0
2020-08-02,63.0,1.8,71.0
2020-08-09,,,71.0
2020-08-16,,,71.0
2020-08-23,,,71.0
2020-08-30,,,71.0
2020-09-06,,,71.0
2020-09-13,,,71.0
2020-09-20,,,71.0
2020-09-27,,,71.0
2020-10-04,,,71.0
2020-10-11,,,71.0
2020-10-18,,,71.0
2020-10-25,36.0,,71.0
2020-11-01,99.0,,71.0
2020-11-08,71.0,,71.0
2020-11-15,36.0,,71.0
2020-11-22,60.0,,71.0
2020-11-29,36.0,,71.0
2020-12-06,102.0,,71.0
2020-12-13,36.0,,71.0
2020-12-20,36.0,,71.0
2020-12-27,36.0,,71.0
2021-01-03,36.0,1.8,71.0
