Date,dsp_toxins_Mexilhão,asp_toxins_Mexilhão,psp_toxins_Mexilhão
2018-06-03,36.0,1.8,71.0
2018-06-10,36.0,1.8,71.0
2018-06-17,,,71.0
2018-06-24,96.0,1.8,71.0
2018-07-01,,,71.0
2018-07-08,,,71.0
2018-07-15,,,71.0
2018-07-22,550.0,1.8,71.0
2018-07-29,273.0,1.8,71.0
2018-08-05,388.0,1.8,71.0
2018-08-12,,,71.0
2018-08-19,209.0,1.8,5.0
2018-08-26,134.0,1.8,71.0
2018-09-02,,,71.0
2018-09-09,31.0,1.8,71.0
2018-09-16,126.0,1.8,71.0
2018-09-23,,,71.0
2018-09-30,36.0,1.8,71.0
2018-10-07,,,71.0
2018-10-14,36.0,1.8,338.0
2018-10-21,36.0,1.8,60.0
2018-10-28,36.0,1.8,71.0
2018-11-04,36.0,1.8,71.0
2018-11-11,36.0,1.8,71.0
2018-11-18,36.0,1.8,71.0
2018-11-25,26.0,1.8,71.0
2018-12-02,36.0,1.8,71.0
2018-12-09,36.0,1.8,71.0
2018-12-16,36.0,1.8,71.0
2018-12-23,36.0,1.8,71.0
2018-12-30,,,71.0
2019-01-06,36.0,1.8,71.0
2019-01-13,36.0,1.8,71.0
2019-01-20,36.0,1.8,71.0
2019-01-27,36.0,1.8,71.0
2019-02-03,36.0,1.8,71.0
2019-02-10,36.0,1.8,71.0
2019-02-17,36.0,1.8,41.0
2019-02-24,36.0,1.8,71.0
2019-03-03,36.0,1.8,71.0
2019-03-10,36.0,1.8,71.0
2019-03-17,36.0,1.8,71.0
2019-03-24,36.0,1.8,71.0
2019-03-31,36.0,1.8,71.0
2019-04-07,42.0,5.0,71.0
2019-04-14,36.0,1.8,71.0
2019-04-21,36.0,1.8,37.0
2019-04-28,36.0,1.8,71.0
2019-05-05,36.0,1.8,71.0
2019-05-12,36.0,1.8,71.0
2019-05-19,36.0,1.8,71.0
2019-05-26,63.0,1.8,71.0
2019-06-02,87.0,1.8,71.0
2019-06-09,104.0,1.8,71.0
2019-06-16,102.0,1.8,71.0
2019-06-23,109.5,1.8,71.0
2019-06-30,,,71.0
2019-07-07,100.0,1.8,71.0
2019-07-14,85.0,,71.0
2019-07-21,58.0,1.8,71.0
2019-07-28,126.0,1.8,71.0
2019-08-04,36.0,1.8,71.0
2019-08-11,90.0,1.8,71.0
2019-08-18,161.0,1.8,71.0
2019-08-25,172.0,1.8,71.0
2019-09-01,143.0,1.8,71.0
2019-09-08,248.0,1.8,71.0
2019-09-15,162.0,1.8,71.0
2019-09-22,,,71.0
2019-09-29,36.0,1.8,71.0
2019-10-06,,,71.0
2019-10-13,109.0,1.8,71.0
2019-10-20,351.0,1.8,71.0
2019-10-27,,,71.0
2019-11-03,116.0,1.8,71.0
2019-11-10,89.0,1.8,71.0
2019-11-17,36.0,1.8,71.0
2019-11-24,,,71.0
2019-12-01,,,71.0
2019-12-08,36.0,1.8,71.0
2019-12-15,36.0,1.8,71.0
2019-12-22,36.0,1.8,71.0
2019-12-29,,,71.0
2020-01-05,36.0,1.8,71.0
2020-01-12,36.0,1.8,71.0
2020-01-19,36.0,1.8,71.0
2020-01-26,36.0,1.8,71.0
2020-02-02,36.0,1.8,71.0
2020-02-09,,1.8,71.0
2020-02-16,36.0,1.8,71.0
2020-02-23,63.0,1.8,71.0
2020-03-01,36.0,1.8,71.0
2020-03-08,36.0,1.8,71.0
2020-03-15,36.0,1.8,71.0
2020-03-22,,,71.0
2020-03-29,63.0,1.8,71.0
2020-04-05,,,71.0
2020-04-12,36.0,1.8,71.0
2020-04-19,,,71.0
2020-04-26,36.0,1.8,71.0
2020-05-03,,,71.0
2020-05-10,73.0,1.8,71.0
2020-05-17,,,71.0
2020-05-24,,1.8,71.0
2020-05-31,36.0,1.8,71.0
2020-06-07,36.0,1.8,71.0
2020-06-14,36.0,1.8,71.0
2020-06-21,36.0,1.8,71.0
2020-06-28,36.0,1.8,71.0
2020-07-05,36.0,1.8,71.0
2020-07-12,36.0,1.8,71.0
2020-07-19,36.0,1.8,71.0
2020-07-26,58.0,,71.0
2020-08-02,36.0,,71.0
2020-08-09,,,71.0
2020-08-16,,,71.0
2020-08-23,,,71.0
2020-08-30,,,71.0
2020-09-06,,,71.0
2020-09-13,,,71.0
2020-09-20,,,71.0
2020-09-27,,,71.0
2020-10-04,,,71.0
2020-10-11,,,71.0
2020-10-18,,,71.0
2020-10-25,,,71.0
2020-11-01,36.0,,71.0
2020-11-08,36.0,,71.0
2020-11-15,36.0,1.8,71.0
2020-11-22,36.0,1.8,71.0
2020-11-29,57.0,,71.0
2020-12-06,36.0,,71.0
2020-12-13,36.0,1.8,71.0
2020-12-20,36.0,,71.0
2020-12-27,36.0,,71.0
2021-01-03,36.0,1.8,71.0
